employee_id,department,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met,Awards,avg_training_score,Promoted
534,2,2,0,2,1,35,5,7,1,0,48,0
535,8,1,0,2,3,30,3,6,0,0,81,0
536,6,1,1,1,1,29,3,3,0,0,84,0
537,2,1,1,1,1,29,3,5,0,0,55,0
538,4,1,1,1,1,30,5,3,1,0,57,0
539,7,1,1,1,1,33,5,3,0,0,48,0
540,0,2,1,2,1,50,3,16,0,0,90,0
541,7,1,1,1,1,34,3,4,0,0,50,0
542,7,1,1,1,1,39,5,11,0,0,49,0
543,7,2,1,2,1,47,2,15,0,0,51,0
544,8,1,1,1,3,29,4,6,0,0,79,0
545,8,1,0,2,1,41,2,11,0,0,82,0
546,7,1,1,1,1,42,5,7,0,0,46,0
547,1,2,1,1,2,57,4,7,1,0,58,0
548,8,1,1,3,1,30,3,2,0,0,79,0
549,1,2,1,1,1,34,1,5,0,0,56,0
550,4,1,1,2,2,38,4,2,0,0,64,0
551,7,1,1,2,1,34,4,7,0,0,48,0
552,0,1,1,1,1,30,3,6,1,0,85,0
553,5,2,0,2,1,32,3,7,1,1,90,1
554,3,2,1,1,1,58,4,3,0,0,58,0
555,0,1,1,1,2,33,3,8,0,0,87,0
556,1,2,1,1,2,31,3,9,0,0,61,0
557,7,2,1,1,1,48,4,16,0,0,51,0
558,6,1,1,2,1,26,3,2,1,0,85,0
559,7,2,1,1,1,45,3,3,1,0,49,0
560,7,1,0,1,1,28,4,3,1,0,49,1
561,4,1,1,1,2,38,4,5,1,0,57,0
562,7,1,1,2,1,36,3,4,1,0,54,0
563,0,1,1,2,1,38,5,4,1,0,85,0
564,8,2,0,2,1,39,1,10,0,0,80,0
565,4,1,1,2,2,26,4,4,0,0,60,0
566,7,1,1,1,1,35,3,8,0,0,49,0
567,4,1,0,1,2,31,4,5,0,0,61,0
568,7,2,1,2,1,41,3,11,0,0,49,0
569,4,2,1,1,1,44,3,11,0,0,54,0
570,3,1,0,1,1,27,5,3,0,0,57,0
571,5,1,1,1,2,35,5,8,1,0,70,1
572,5,1,1,1,2,32,5,7,1,0,66,1
573,7,1,0,1,2,25,3,2,0,0,53,0
574,8,2,1,2,4,48,3,6,0,0,76,0
575,1,1,1,2,1,26,4,2,1,0,61,0
576,4,1,1,2,1,43,3,15,0,0,56,0
577,7,1,1,2,1,43,4,6,0,0,53,0
578,7,1,1,1,2,31,1,6,0,0,48,0
579,8,2,0,1,2,40,4,12,1,0,82,0
580,7,2,1,1,1,44,5,3,0,0,43,0
581,7,1,1,1,1,36,1,9,0,0,52,0
582,0,2,1,2,1,47,1,18,0,0,86,0
583,8,1,1,2,1,33,3,7,0,0,80,0
584,3,1,0,2,1,29,3,2,0,0,60,0
585,5,1,1,1,1,31,2,4,0,0,81,1
586,8,1,0,1,1,36,3,9,0,0,74,0
587,5,2,0,2,1,39,4,10,1,0,71,1
588,5,1,0,1,2,38,4,4,1,0,68,0
589,5,1,1,1,1,33,4,6,0,0,68,0
590,8,1,1,1,1,27,3,4,0,0,77,0
591,4,1,1,1,1,38,5,9,1,0,57,0
592,7,2,1,1,1,39,1,4,0,0,48,0
593,8,1,1,1,1,29,3,4,0,0,79,0
594,7,1,1,1,1,37,3,2,1,0,95,1
595,8,1,1,1,2,32,4,6,0,0,84,0
596,7,2,1,2,1,48,1,7,0,0,52,0
597,0,1,1,1,1,30,3,6,0,0,83,0
598,5,2,0,2,1,32,5,8,1,0,68,1
599,7,1,1,1,2,29,3,2,0,0,50,0
600,8,1,0,1,1,31,4,2,1,0,79,0
601,5,1,0,1,1,29,4,5,1,0,68,0
602,4,1,1,1,1,34,5,9,1,0,59,0
603,7,1,1,1,1,56,4,12,0,0,48,0
604,4,2,1,2,3,39,3,2,0,0,62,0
605,5,2,1,2,1,42,3,14,1,0,70,0
606,3,2,1,1,3,34,1,6,0,0,54,0
607,0,1,1,1,1,34,3,2,1,0,82,0
608,7,2,1,3,1,32,3,4,1,0,51,0
609,7,1,1,1,1,25,3,3,0,0,52,0
610,7,1,1,2,1,51,3,13,0,0,53,0
611,5,2,0,2,1,31,3,4,0,0,73,0
612,4,1,1,2,1,40,4,6,0,0,60,0
613,8,1,0,2,1,27,3,6,0,0,79,0
614,8,1,1,2,1,27,3,3,1,0,87,1
615,7,1,1,1,1,35,5,9,1,0,51,0
616,7,2,1,2,1,39,4,10,0,0,48,0
617,8,1,1,2,1,28,2,5,0,0,77,0
618,4,1,0,2,1,35,1,8,0,0,62,0
619,4,1,1,2,1,38,5,5,0,0,54,0
620,5,1,1,2,2,30,4,7,0,0,71,0
621,5,1,0,1,1,31,5,2,1,0,70,1
622,7,1,1,1,1,30,5,6,0,0,49,0
623,7,1,1,1,1,59,3,11,0,0,65,1
624,4,1,1,2,2,36,3,5,1,0,58,1
625,5,1,0,2,1,30,4,2,0,0,74,0
626,4,1,1,1,1,27,5,4,0,0,63,0
627,8,1,0,2,1,39,4,10,0,0,79,0
628,7,2,0,2,1,59,4,16,0,0,47,0
629,7,1,1,2,1,39,3,7,1,0,55,0
630,7,1,1,1,1,46,3,4,0,0,52,0
631,0,1,1,2,1,30,5,5,1,0,83,0
632,7,1,0,2,1,34,1,7,0,0,52,0
633,5,1,1,1,1,35,5,7,1,0,69,1
634,1,2,1,1,1,55,1,16,0,0,57,0
635,4,1,0,1,1,32,5,5,1,0,56,0
636,4,2,1,1,3,35,4,4,1,0,54,1
637,5,1,1,1,1,41,3,11,1,0,66,0
638,1,1,0,2,1,41,5,4,1,0,60,0
639,3,1,1,1,1,28,5,2,1,0,62,0
640,2,2,1,1,1,40,3,12,0,0,46,0
641,4,2,0,1,1,35,4,7,1,0,61,1
642,7,1,0,1,1,30,2,6,0,0,52,0
643,5,1,1,1,1,32,3,5,0,0,72,0
644,7,2,1,1,1,45,1,2,0,0,45,0
645,7,1,1,1,1,31,1,2,0,0,48,0
646,7,2,0,1,1,41,5,8,1,0,51,0
647,7,2,0,1,1,41,5,9,0,0,64,1
648,4,1,1,2,1,35,3,6,1,0,64,0
649,5,1,1,2,2,28,5,1,0,0,71,0
650,7,2,1,2,1,41,4,10,0,0,51,0
651,7,1,0,1,1,31,4,3,0,0,50,0
652,4,1,1,2,1,41,3,12,0,0,59,0
653,7,1,1,1,1,30,4,6,0,0,47,0
654,7,1,1,2,2,27,1,2,1,0,46,1
655,8,1,0,2,1,48,3,3,0,0,78,0
656,2,1,1,1,1,45,5,18,1,0,48,0
657,8,2,1,1,1,39,1,10,0,0,77,0
658,1,1,1,1,1,28,1,3,1,0,56,0
659,8,1,1,1,1,30,2,7,0,0,81,0
660,5,2,1,1,1,42,4,4,0,0,73,0
661,8,1,1,1,1,26,1,3,0,0,81,0
662,2,1,1,2,1,30,2,6,0,0,45,0
663,7,2,1,2,2,43,1,13,0,0,50,0
664,4,1,1,2,1,57,3,14,0,0,61,0
665,8,1,0,1,1,29,3,2,1,0,83,0
666,7,1,1,2,1,36,1,10,0,0,48,0
667,8,1,0,1,1,38,2,3,0,0,77,0
668,4,1,0,2,1,32,3,7,1,0,69,0
669,0,1,1,1,1,39,1,8,0,0,85,0
670,4,1,0,1,1,32,5,6,1,0,54,1
671,8,3,0,1,2,20,5,2,1,0,79,0
672,2,2,1,1,1,56,4,18,0,0,47,0
673,8,1,1,1,1,31,1,8,0,0,81,0
674,4,1,1,2,1,26,4,3,0,0,60,0
675,5,2,0,1,1,34,5,4,0,0,65,0
676,4,1,0,2,1,42,4,11,0,0,58,0
677,5,2,1,2,1,31,3,7,0,0,72,0
678,5,1,1,1,3,31,1,2,0,0,64,0
679,4,1,0,2,1,50,3,20,1,0,61,1
680,7,2,0,1,1,38,2,8,0,0,46,0
681,7,1,0,3,1,31,5,2,0,0,52,0
682,5,2,1,1,1,35,3,8,0,0,70,0
683,5,1,1,1,4,26,1,2,0,0,72,0
684,5,1,0,1,1,36,5,7,1,0,68,0
685,5,1,1,1,3,36,1,4,0,0,68,0
686,0,2,1,1,2,31,4,9,0,0,78,0
687,7,1,1,2,2,31,1,2,0,0,51,0
688,7,2,1,1,1,39,1,8,0,0,51,0
689,0,2,1,1,2,42,3,2,1,0,82,0
690,5,2,1,2,1,41,5,6,0,0,72,0
691,4,1,0,2,1,44,5,6,1,0,57,0
692,5,1,0,1,1,33,3,3,0,0,69,0
693,0,1,1,2,3,30,5,2,1,0,83,0
694,7,1,0,2,3,46,1,17,0,0,46,0
695,7,1,1,2,1,37,1,8,0,0,50,0
696,7,1,0,1,1,32,2,9,1,0,50,0
697,8,2,1,1,1,32,3,3,0,0,77,0
698,4,2,0,1,1,49,3,6,0,0,59,0
699,7,2,1,1,2,35,3,8,0,0,44,0
700,7,1,0,2,1,30,5,5,0,0,50,0
701,4,1,0,1,1,41,5,7,0,0,61,0
702,7,1,1,1,1,33,5,7,1,0,47,1
703,7,1,1,1,1,32,5,6,0,0,44,0
704,2,1,1,1,1,34,3,3,0,0,57,0
705,6,2,1,1,1,32,1,7,0,0,82,0
706,4,1,1,3,1,28,5,4,1,0,57,0
707,1,1,1,2,1,41,3,6,1,0,58,0
708,7,1,0,2,1,40,3,9,0,0,48,0
709,7,1,1,1,1,27,5,2,1,0,51,0
710,5,2,1,1,1,42,2,5,1,0,69,0
711,5,2,1,2,1,32,5,3,1,0,65,0
712,7,2,1,1,1,36,1,5,0,0,51,0
713,5,2,0,1,1,36,1,4,0,0,71,0
714,7,1,1,2,1,28,5,6,1,0,50,0
715,5,2,1,1,1,53,3,21,0,0,67,0
716,7,2,1,2,1,40,2,6,0,0,53,0
717,7,1,1,3,1,33,3,10,0,0,50,0
718,1,1,1,1,3,25,3,4,0,0,57,0
719,7,1,1,1,4,28,3,3,0,0,56,0
720,0,2,1,1,1,33,4,6,1,0,85,0
721,5,1,1,2,4,27,4,1,1,0,83,1
722,0,1,0,2,1,28,3,2,0,0,84,0
723,5,1,0,2,1,40,5,4,1,0,68,0
724,2,1,1,1,1,25,5,4,1,0,53,0
725,8,1,1,2,1,33,3,9,0,0,85,0
726,4,1,1,2,1,46,4,18,1,0,62,0
727,1,1,1,2,2,36,4,11,0,0,61,0
728,2,2,0,2,1,34,5,7,1,0,50,0
729,7,1,1,2,1,33,3,8,0,0,54,0
730,5,2,0,1,1,37,3,3,0,0,72,0
731,0,2,1,2,1,30,5,7,1,0,84,0
732,7,1,1,1,1,33,2,7,0,0,52,0
733,5,2,0,2,1,41,2,9,0,0,70,0
734,4,1,1,1,1,31,3,3,0,0,62,0
735,6,1,1,1,1,34,5,3,0,0,81,0
736,7,1,1,2,1,31,4,3,0,0,64,1
737,7,1,1,2,1,44,3,17,0,0,48,0
738,7,1,1,1,2,27,4,4,0,0,58,1
739,8,2,0,2,1,33,2,8,1,0,82,0
740,7,1,1,2,1,32,5,5,0,0,46,0
741,0,1,1,2,2,25,4,2,0,0,82,0
742,4,2,1,1,1,35,5,2,1,0,66,1
743,5,1,0,1,1,45,4,5,1,1,72,0
744,7,1,1,1,1,30,4,3,0,0,54,0
745,4,1,1,1,1,34,4,6,0,0,59,0
746,7,1,1,2,2,31,3,5,1,0,48,0
747,4,1,1,1,1,36,5,7,1,0,64,0
748,0,2,1,2,1,32,5,5,1,0,85,0
749,5,1,1,1,1,30,5,2,1,0,68,0
750,0,1,1,1,1,27,4,3,0,0,83,0
751,4,1,1,2,1,34,5,9,1,0,59,0
752,0,1,0,1,1,31,4,2,1,0,83,0
753,8,2,1,1,1,50,4,6,1,0,78,0
754,7,1,1,2,1,24,5,2,0,0,48,0
755,4,3,0,2,2,26,3,3,0,0,59,0
756,5,2,1,1,1,30,4,5,0,0,69,0
757,7,1,1,1,2,32,1,5,0,0,49,0
758,4,1,1,1,1,53,3,16,0,0,62,0
759,8,1,1,1,1,27,3,4,1,0,81,0
760,8,1,0,2,1,25,1,2,0,0,84,0
761,4,2,0,1,1,47,1,18,0,0,56,0
762,8,1,1,1,1,23,1,2,0,0,76,0
763,7,1,0,1,1,37,3,7,0,0,51,0
764,8,1,1,3,1,24,3,2,0,0,77,0
765,8,1,1,1,1,27,4,2,0,0,78,0
766,1,2,1,2,1,56,3,6,0,0,58,0
767,4,1,0,1,2,48,3,2,0,0,60,0
768,7,2,1,1,1,33,3,4,1,0,47,0
769,5,1,1,2,1,40,1,4,0,0,68,0
770,7,1,1,1,1,46,5,13,1,0,53,0
771,8,1,1,1,1,25,5,2,1,1,77,0
772,4,1,0,1,2,34,1,8,0,0,62,0
773,7,1,1,2,2,27,3,3,0,0,49,0
774,7,1,0,1,1,31,1,6,1,0,48,0
775,4,1,1,1,1,33,1,6,0,0,58,0
776,4,2,1,2,1,38,3,7,0,0,62,0
777,8,1,1,1,1,30,1,3,0,0,83,0
778,4,1,1,1,1,35,1,4,0,0,58,0
779,7,1,1,1,1,44,5,6,1,0,44,0
780,7,1,1,2,1,33,3,2,1,0,48,0
781,1,1,1,1,1,30,3,3,1,0,59,0
782,5,2,0,2,1,56,4,15,0,0,74,0
783,7,1,1,2,1,30,1,2,0,0,51,0
784,7,1,1,2,2,35,1,4,0,0,55,0
785,0,1,0,2,1,27,4,5,1,0,77,0
786,7,2,1,1,1,36,4,7,0,0,51,0
787,4,1,0,1,1,45,3,7,0,0,57,0
788,7,1,1,1,1,43,4,10,1,0,49,1
789,1,1,1,1,1,31,3,3,0,0,62,0
790,1,1,1,1,1,26,3,1,1,0,61,0
791,8,1,1,1,2,28,3,5,0,0,75,0
792,8,1,1,2,1,31,2,6,0,0,80,0
793,5,2,1,1,1,39,3,9,0,0,67,0
794,8,2,1,2,1,57,3,8,0,0,83,0
795,2,1,1,1,1,28,3,2,1,0,53,0
796,5,1,0,2,1,27,4,3,0,0,70,0
797,7,2,1,1,2,39,4,5,1,0,48,0
798,0,1,1,2,1,26,2,5,0,0,80,0
799,7,1,1,1,2,34,3,4,1,0,50,0
800,8,2,1,1,1,32,4,6,0,0,81,0
801,7,1,0,1,1,37,1,10,0,0,47,0
802,7,2,1,2,1,33,3,9,0,0,45,0
803,4,2,1,1,1,49,3,18,0,0,57,0
804,7,1,1,1,1,35,5,7,0,0,52,0
805,4,2,0,1,1,33,4,2,1,0,60,0
806,7,2,0,2,2,35,5,8,0,0,65,1
807,3,1,0,1,1,29,4,2,0,0,54,0
808,7,1,1,1,1,40,3,11,0,0,49,0
809,7,1,1,2,1,37,3,4,0,0,50,0
810,4,1,0,1,1,34,1,6,1,0,60,0
811,5,2,1,1,1,45,5,13,1,0,68,1
812,8,2,1,2,1,48,4,8,0,0,79,0
813,7,1,1,1,1,29,5,2,0,0,52,0
814,0,1,1,2,2,40,3,3,0,0,85,0
815,8,1,1,1,1,32,2,8,0,0,91,1
816,5,1,0,1,2,40,3,3,0,0,70,0
817,7,1,1,1,1,35,2,3,1,0,51,0
818,7,1,1,2,1,31,2,7,0,0,51,0
819,1,2,1,1,1,31,3,4,0,0,57,0
820,4,1,0,2,1,26,3,2,0,0,59,0
821,7,2,0,2,1,39,5,8,0,0,51,0
822,8,2,0,2,1,31,3,2,0,0,77,0
823,8,1,0,2,1,41,3,15,0,0,79,0
824,0,1,1,1,1,32,4,3,0,0,90,0
825,4,1,1,2,1,32,1,4,0,0,60,0
826,7,2,1,1,1,34,4,6,1,0,49,0
827,4,1,1,2,1,53,3,6,1,0,60,0
828,2,1,0,1,1,31,5,7,1,0,50,0
829,5,1,1,1,1,36,2,3,0,0,71,0
830,8,1,1,1,1,30,1,3,1,1,81,0
831,0,2,1,1,1,41,3,2,0,0,85,0
832,8,1,0,2,1,33,3,4,0,0,80,0
833,5,1,0,2,3,32,3,8,0,0,72,0
834,0,1,1,2,1,34,3,2,1,0,84,0
835,5,1,1,2,1,27,3,2,0,0,73,0
836,8,1,0,2,1,51,3,7,0,0,81,0
837,5,2,1,2,1,47,4,2,0,0,70,0
838,0,2,1,1,1,35,3,8,1,0,84,1
839,7,2,1,1,1,31,4,6,0,0,52,0
840,7,2,1,2,1,50,1,10,0,0,51,0
841,7,1,1,2,1,38,3,12,0,0,50,0
842,4,1,0,1,1,28,3,5,0,0,61,0
843,8,2,1,1,1,57,2,7,0,0,74,0
844,2,1,0,1,1,32,2,7,1,0,54,0
845,5,2,0,1,1,37,3,9,0,0,73,0
846,0,1,1,2,2,29,4,3,1,0,80,1
847,7,1,1,1,1,44,3,2,0,0,51,0
848,8,2,1,1,1,34,3,9,0,0,81,0
849,6,1,1,2,1,29,5,3,0,0,82,0
850,8,2,1,1,1,40,4,5,1,0,80,0
851,7,1,1,2,1,29,5,4,1,0,51,1
852,0,1,1,1,1,38,1,9,0,0,84,0
853,5,2,0,1,2,37,3,5,0,0,70,0
854,5,1,1,2,2,31,3,5,0,0,68,0
855,1,1,1,2,2,25,5,3,0,0,60,0
856,8,2,0,1,1,36,4,4,0,1,79,0
857,8,1,1,2,1,31,3,8,0,0,82,0
858,8,1,1,1,1,36,4,7,1,0,91,1
859,3,1,1,1,1,30,4,4,1,0,60,1
860,8,2,0,1,2,30,4,2,1,0,79,0
861,5,2,1,2,2,35,1,8,0,0,69,0
862,8,1,0,2,1,25,2,3,1,0,79,0
863,4,1,0,1,1,32,5,7,1,0,59,0
864,4,1,1,1,1,30,4,4,1,0,61,0
865,7,1,1,2,1,33,4,2,1,0,50,1
866,1,2,1,1,2,43,5,5,1,0,62,0
867,8,1,1,1,1,34,1,7,0,0,84,0
868,5,1,0,1,1,29,5,5,1,0,71,1
869,8,2,1,1,1,32,3,7,0,0,81,0
870,7,2,0,2,1,49,5,21,1,0,49,0
871,4,1,1,1,1,32,3,6,1,0,59,0
872,0,1,1,2,1,29,4,3,0,0,84,0
873,0,1,0,2,1,30,5,2,0,0,83,0
874,7,2,1,1,1,30,2,5,0,0,46,0
875,7,1,1,1,2,31,3,4,0,0,45,0
876,5,2,0,1,3,38,3,7,1,1,72,0
877,5,1,0,1,2,30,5,3,1,0,65,0
878,7,1,1,1,2,38,5,6,0,0,49,0
879,0,1,1,1,1,25,3,3,0,0,87,0
880,1,1,1,2,1,34,4,9,0,0,61,0
881,8,1,1,1,1,33,4,6,1,1,81,0
882,6,1,1,2,1,31,5,6,1,0,88,0
883,0,2,1,2,1,36,3,7,0,0,86,0
884,4,1,1,1,2,38,3,10,1,0,58,0
885,4,1,1,2,1,49,5,3,1,0,62,0
886,0,1,0,1,1,26,5,3,0,0,85,0
887,4,1,0,2,1,39,5,8,0,0,58,0
888,7,2,1,2,2,39,4,3,0,0,50,0
889,8,1,0,1,1,30,5,3,1,1,79,0
890,7,1,1,2,1,28,5,5,0,0,49,0
891,7,2,1,1,1,39,1,4,0,0,51,0
892,4,1,1,2,1,30,2,3,0,0,61,0
893,7,1,1,1,1,40,5,9,1,0,50,0
894,7,1,1,2,1,31,3,6,1,0,47,0
895,4,1,1,1,1,25,5,1,1,0,58,0
896,4,2,1,2,1,33,4,6,1,0,62,0
897,0,1,0,1,1,28,3,6,0,0,81,0
898,7,1,1,2,1,50,3,17,1,0,51,0
899,5,2,0,1,1,41,5,7,1,0,68,0
900,8,2,1,2,1,37,4,9,0,0,80,0
901,8,1,0,2,1,36,2,7,1,0,82,0
902,4,1,0,1,1,34,3,7,0,0,64,0
903,5,1,0,1,1,33,3,8,1,0,74,1
904,4,1,0,2,1,35,5,8,1,0,59,0
905,1,2,1,1,3,32,2,7,1,0,54,0
906,7,1,1,1,1,32,3,3,0,0,50,0
907,2,2,1,2,1,48,3,18,0,0,50,0
908,0,1,1,1,1,41,1,14,0,0,82,0
909,7,1,1,1,1,35,4,3,0,0,63,1
910,8,1,0,1,1,31,4,6,0,0,80,0
911,4,2,1,2,1,32,1,6,0,0,57,0
912,7,2,1,1,1,50,3,18,0,0,47,0
913,7,1,1,2,1,30,1,2,0,0,48,0
914,5,2,1,2,1,35,3,7,1,0,70,1
915,1,1,1,1,1,35,5,6,1,0,60,0
916,5,1,1,1,1,33,5,7,1,0,72,0
917,5,2,1,2,1,51,1,3,0,0,70,0
918,4,3,1,1,1,23,5,1,1,0,62,0
919,7,1,1,2,1,52,3,3,0,0,49,0
920,7,2,1,1,1,38,3,3,1,0,47,0
921,8,1,1,1,1,32,1,7,0,0,76,0
922,6,1,1,1,1,37,2,4,0,0,88,0
923,7,1,1,2,1,33,1,10,0,0,46,0
924,7,1,1,1,1,53,1,16,0,0,52,0
925,4,1,1,1,1,27,4,2,0,0,65,0
926,5,2,1,1,1,45,3,14,0,0,71,0
927,7,2,0,2,1,31,4,6,0,0,48,0
928,4,1,0,1,2,32,4,4,0,0,59,0
929,0,1,1,2,2,28,4,4,0,0,85,0
930,4,2,1,1,1,49,5,18,1,0,62,1
931,4,1,0,1,1,32,4,4,1,0,61,0
932,0,1,1,2,1,35,5,5,1,0,89,0
933,4,2,1,1,1,37,3,10,1,0,92,1
934,4,1,1,2,3,30,3,3,0,0,61,0
935,4,1,1,1,1,34,3,5,1,0,60,0
936,7,2,0,1,1,37,3,6,1,0,47,0
937,7,2,1,1,1,35,4,6,1,0,46,1
938,7,2,1,2,1,36,5,2,1,0,94,1
939,8,1,1,2,1,35,2,7,0,0,77,0
940,7,2,0,2,4,34,4,10,0,0,52,0
941,7,1,0,2,1,30,5,5,1,0,52,0
942,7,1,1,2,1,31,1,2,0,0,49,0
943,4,1,0,2,1,33,5,5,1,0,56,0
944,0,2,1,1,2,36,3,7,1,0,83,0
945,7,1,1,1,1,30,2,6,1,0,48,0
946,4,1,0,2,1,31,4,5,0,0,59,0
947,5,1,0,1,1,39,3,10,1,0,71,0
948,0,1,1,1,1,35,4,7,0,0,82,0
949,8,1,0,1,1,27,1,2,0,0,77,0
950,4,1,1,1,1,48,5,5,0,0,54,0
951,1,1,1,2,3,26,5,4,1,0,54,0
952,7,1,1,2,1,30,4,3,1,1,47,0
953,5,1,1,1,3,30,3,7,1,1,68,1
954,8,1,1,1,1,31,3,9,0,0,81,0
955,2,1,0,1,1,29,5,3,1,0,46,0
956,4,1,1,1,2,32,4,4,1,0,59,0
957,8,1,1,1,1,38,3,9,0,0,79,0
958,4,2,0,2,1,33,3,3,0,0,65,0
959,8,2,0,2,3,36,3,10,0,0,80,0
960,7,1,1,3,1,33,5,5,1,0,51,1
961,4,1,1,1,1,37,3,8,0,0,64,0
962,5,1,1,1,1,28,2,3,1,0,68,0
963,0,1,1,2,1,30,4,2,0,0,82,0
964,4,1,1,2,1,34,4,10,0,0,61,0
965,8,1,1,2,1,35,4,4,1,0,81,0
966,3,1,1,2,1,38,5,7,0,0,59,0
967,5,2,0,1,1,38,4,7,1,0,71,0
968,8,1,1,2,1,34,2,7,0,0,75,0
969,4,2,0,2,1,54,3,15,0,0,60,0
970,5,2,1,2,1,33,4,7,1,0,69,0
971,2,1,0,1,1,32,3,9,0,0,52,0
972,7,1,0,1,1,37,2,2,0,0,50,0
973,4,3,1,2,1,25,4,2,0,0,59,0
974,5,2,0,2,1,41,3,7,1,0,74,0
975,4,1,1,2,1,31,4,4,0,0,56,0
976,2,2,0,1,1,34,5,4,1,0,51,0
977,1,3,1,2,1,25,3,3,1,0,59,0
978,8,2,1,2,1,51,3,19,0,0,78,0
979,6,2,1,1,2,44,3,5,0,0,86,0
980,7,1,1,1,3,25,2,2,0,0,48,0
981,7,1,1,1,1,35,4,3,0,1,92,1
982,4,1,1,1,1,34,3,3,0,0,68,1
983,4,2,1,2,1,57,4,16,1,0,64,0
984,7,1,1,1,3,32,1,8,0,0,53,0
985,5,2,0,1,2,34,1,6,0,0,70,0
986,8,1,0,1,1,27,1,2,0,0,78,0
987,4,1,1,1,1,29,3,2,0,0,58,0
988,8,1,1,2,1,32,5,6,1,0,77,0
989,5,1,0,2,1,36,5,7,1,0,69,0
990,7,1,1,1,2,42,1,7,0,0,43,0
991,7,1,1,3,3,31,5,6,1,0,48,0
992,5,1,0,2,1,36,4,2,0,0,73,0
993,5,2,0,1,1,32,3,6,0,0,71,0
994,4,2,1,1,1,59,4,4,1,0,56,0
995,5,1,1,1,1,49,5,8,1,0,71,0
996,4,1,0,2,1,40,4,12,0,0,59,0
997,7,2,0,2,4,36,2,5,0,0,48,0
998,0,1,1,1,1,31,3,4,0,0,84,0
999,7,1,1,1,1,43,3,14,0,0,45,0
1000,4,1,0,2,1,45,3,18,0,0,59,0
1001,0,1,1,2,1,31,3,3,0,0,81,0
1002,0,1,1,2,2,34,3,7,1,0,85,0
1003,5,2,0,1,2,48,3,11,0,0,69,0
1004,4,1,1,3,1,38,4,9,1,0,61,0
1005,5,2,0,2,1,37,5,8,1,0,75,0
1006,5,1,0,1,1,28,3,6,1,0,70,0
1007,8,1,0,2,1,32,3,6,0,0,76,0
1008,7,1,1,1,1,27,1,5,1,0,53,0
1009,4,2,1,3,1,42,5,6,1,0,57,0
1010,1,2,1,1,1,34,3,7,0,0,59,0
1011,2,1,1,1,1,41,5,4,0,0,60,1
1012,6,1,1,1,1,35,1,6,0,0,87,0
1013,5,2,1,2,1,38,3,9,0,0,72,0
1014,8,1,0,1,1,37,3,8,0,0,84,0
1015,8,1,0,2,1,31,3,4,0,0,76,0
1016,4,2,1,2,1,54,1,8,0,0,59,0
1017,7,1,0,1,1,33,3,9,0,0,54,0
1018,5,2,1,2,1,50,4,6,0,0,75,0
1019,4,1,1,1,1,26,3,3,0,0,72,1
1020,7,1,1,2,1,32,3,7,1,0,52,1
1021,8,1,0,1,1,32,1,3,0,0,79,0
1022,4,2,1,2,1,38,4,10,1,0,57,0
1023,5,2,0,1,1,30,5,5,1,0,69,1
1024,8,1,0,1,1,27,3,5,0,0,85,0
1025,7,1,1,2,2,48,3,7,0,0,50,0
1026,4,2,0,1,1,34,4,4,1,0,61,0
1027,4,1,0,2,1,53,5,8,1,0,58,0
1028,8,1,0,1,1,29,3,7,0,0,78,0
1029,5,1,0,2,1,30,5,7,1,0,73,0
1030,4,1,0,1,1,33,3,5,1,1,58,1
1031,3,1,0,1,1,29,3,4,1,0,61,0
1032,7,1,0,1,1,33,5,6,1,0,47,1
1033,8,1,1,1,1,36,2,3,0,0,79,0
1034,4,2,1,1,1,46,3,8,0,0,55,0
1035,5,1,0,1,1,28,5,2,1,0,75,0
1036,5,1,0,1,1,32,3,7,1,0,70,0
1037,8,2,1,2,1,37,3,8,0,0,78,0
1038,5,3,1,1,2,23,4,2,1,0,65,0
1039,5,2,1,2,1,38,3,10,0,0,68,0
1040,4,1,1,1,2,30,3,5,0,0,59,0
1041,4,1,1,1,1,56,5,24,0,0,55,0
1042,4,1,0,1,1,40,5,6,1,0,60,0
1043,5,2,1,2,1,32,3,8,0,0,76,0
1044,4,1,0,3,2,35,3,7,1,0,57,1
1045,0,1,1,2,1,29,4,2,1,0,85,0
1046,7,1,1,2,1,24,2,2,0,0,52,0
1047,7,1,1,1,2,39,3,4,0,0,47,0
1048,8,2,1,1,1,31,3,4,0,0,82,0
1049,5,1,1,2,1,39,5,8,0,0,67,0
1050,0,2,0,1,2,35,3,8,0,0,85,0
1051,0,1,1,1,1,32,3,6,1,0,84,0
1052,4,1,0,2,1,34,3,10,1,0,69,0
1053,8,1,0,1,1,34,1,7,0,0,80,0
1054,5,1,0,1,4,34,3,4,0,0,67,0
1055,7,1,1,1,1,46,2,7,0,0,56,1
1056,4,1,1,1,1,48,4,3,1,0,55,0
1057,7,1,1,1,1,37,1,7,0,0,52,0
1058,4,1,0,2,1,44,5,5,1,0,58,0
1059,6,1,1,1,1,31,3,5,0,0,86,0
1060,1,2,1,2,1,34,1,4,0,0,57,0
1061,4,1,1,2,1,29,3,4,0,0,60,0
1062,4,1,1,1,1,30,4,8,0,0,57,0
1063,7,1,1,2,1,42,3,10,0,0,52,0
1064,4,1,0,2,1,32,3,6,0,0,61,0
1065,4,2,1,1,1,37,5,9,0,0,61,0
1066,4,1,1,2,1,49,5,10,1,0,61,0
