employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
369,Operations,2,Master's & above,f,sourcing,3,44,4,15,1,0,61,0
370,Operations,31,Bachelor's,m,other,2,31,3,5,0,0,61,0
371,Operations,29,Bachelor's,f,other,1,38,2,5,0,0,59,0
372,Analytics,2,Bachelor's,m,other,1,30,1,6,0,0,86,0
373,Operations,20,Bachelor's,m,sourcing,1,30,4,4,0,0,63,0
374,Operations,22,Bachelor's,m,other,1,31,2,3,0,0,59,0
375,Finance,25,Bachelor's,m,sourcing,2,31,3,6,0,0,62,0
376,Analytics,28,Master's & above,m,sourcing,2,34,5,6,1,0,90,0
377,Sales & Marketing,2,Master's & above,m,other,1,45,4,7,0,0,50,0
378,Procurement,29,Bachelor's,m,other,2,32,3,7,0,0,68,0
379,Procurement,2,Bachelor's,m,other,1,47,2,15,0,0,69,0
380,Finance,22,Master's & above,m,other,1,34,1,6,0,0,60,0
381,Procurement,22,Master's & above,m,sourcing,1,41,3,3,1,0,69,0
382,Sales & Marketing,10,Bachelor's,m,other,1,36,5,8,1,0,53,0
383,Technology,23,Master's & above,f,other,1,43,3,4,0,0,80,0
384,Operations,15,Bachelor's,m,other,1,28,5,5,1,0,62,0
385,Technology,26,Bachelor's,m,other,1,35,1,6,1,0,77,1
386,Technology,31,Bachelor's,f,other,1,29,2,2,0,0,79,0
387,Sales & Marketing,10,Master's & above,m,other,1,42,3,6,1,0,47,0
388,Sales & Marketing,4,Bachelor's,m,sourcing,1,40,1,12,0,0,48,0
389,Sales & Marketing,32,Bachelor's,m,other,1,33,1,6,0,0,53,0
390,Technology,13,Bachelor's,m,sourcing,1,44,1,12,0,0,79,0
391,Sales & Marketing,31,Bachelor's,m,sourcing,1,34,4,3,0,0,51,0
392,Operations,15,Bachelor's,m,other,1,41,5,5,1,0,56,1
393,Operations,2,Bachelor's,f,sourcing,1,38,1,8,0,0,57,0
394,Procurement,2,Bachelor's,m,sourcing,1,42,3,10,0,0,67,0
395,Legal,2,Below Secondary,f,other,1,27,4,2,0,0,60,0
396,Technology,13,Bachelor's,f,other,1,29,3,2,0,0,82,0
397,Sales & Marketing,13,Bachelor's,m,sourcing,1,53,1,5,0,0,49,0
398,Sales & Marketing,32,Bachelor's,m,sourcing,2,30,1,5,0,0,51,0
399,Sales & Marketing,28,Bachelor's,f,other,1,30,4,2,0,0,50,0
400,R&D,31,Master's & above,m,sourcing,3,33,3,5,0,0,82,0
401,Sales & Marketing,17,Bachelor's,f,sourcing,1,26,3,2,0,0,49,0
402,Sales & Marketing,13,Bachelor's,m,sourcing,1,30,3,4,1,1,50,0
403,Technology,24,Bachelor's,m,other,1,29,4,2,1,0,82,0
404,HR,27,Master's & above,m,other,1,34,4,2,0,0,48,0
405,Procurement,16,Bachelor's,f,other,1,39,3,8,0,0,68,0
406,Analytics,25,Bachelor's,m,other,1,31,1,6,1,0,89,0
407,Procurement,2,Bachelor's,m,sourcing,10,36,1,10,0,0,66,0
408,Operations,28,Bachelor's,m,sourcing,1,32,4,6,0,0,60,0
409,Sales & Marketing,22,Bachelor's,f,sourcing,2,28,1,2,0,0,49,0
410,Procurement,26,Bachelor's,f,other,1,49,2,6,0,0,70,0
411,Operations,7,Master's & above,f,sourcing,1,38,3,9,0,0,62,0
412,Procurement,4,Bachelor's,f,other,1,29,4,5,0,0,67,0
413,Technology,2,Bachelor's,m,sourcing,2,42,3,3,0,0,80,0
414,Procurement,31,Bachelor's,f,sourcing,2,29,3,2,0,0,70,0
415,Operations,13,Bachelor's,f,sourcing,1,33,1,2,0,0,60,0
416,Technology,5,Master's & above,m,other,1,48,3,7,0,0,78,0
417,Sales & Marketing,30,Bachelor's,m,sourcing,1,26,3,4,0,0,53,0
418,Technology,16,Bachelor's,f,sourcing,1,30,5,2,0,0,81,0
419,Technology,7,Master's & above,f,referred,1,33,4,5,0,0,83,0
420,Technology,4,Master's & above,m,sourcing,1,36,1,3,0,0,81,0
421,Operations,13,Master's & above,m,other,2,35,3,9,1,0,55,0
422,Procurement,15,Bachelor's,f,other,1,29,3,4,0,0,74,0
423,Operations,2,Master's & above,f,sourcing,1,54,5,11,1,0,58,1
424,Technology,15,Master's & above,m,other,1,41,2,15,0,0,83,0
425,Sales & Marketing,2,Master's & above,f,sourcing,3,37,1,3,0,0,49,0
426,Sales & Marketing,13,Bachelor's,f,other,1,31,5,4,0,0,46,0
427,Technology,26,Bachelor's,m,other,2,25,4,3,0,0,79,0
428,Sales & Marketing,31,Bachelor's,m,sourcing,1,29,5,2,0,0,46,0
429,Procurement,19,Master's & above,m,other,1,43,1,8,0,0,72,0
430,Technology,17,Master's & above,f,sourcing,1,46,5,17,0,0,82,0
431,Sales & Marketing,22,Bachelor's,m,other,1,28,2,4,1,0,51,0
432,Sales & Marketing,1,Bachelor's,m,sourcing,1,35,4,3,1,0,52,0
433,Sales & Marketing,23,Bachelor's,m,sourcing,1,31,4,7,0,0,49,0
434,Sales & Marketing,2,Bachelor's,m,sourcing,1,36,3,4,1,0,50,0
435,Operations,15,Master's & above,m,sourcing,2,46,5,16,1,0,64,0
436,Sales & Marketing,1,Bachelor's,m,other,1,39,1,10,0,0,47,0
437,Sales & Marketing,26,Bachelor's,m,other,1,36,2,2,0,0,52,0
438,Analytics,4,Master's & above,m,sourcing,1,49,5,4,1,0,86,0
439,Analytics,2,Bachelor's,m,other,1,37,3,10,1,0,86,0
440,Finance,30,Bachelor's,m,sourcing,3,26,3,4,0,0,56,0
441,Procurement,2,Master's & above,m,other,1,42,3,2,0,0,69,0
442,Sales & Marketing,7,Bachelor's,f,sourcing,1,30,1,5,0,0,48,0
443,Procurement,26,Bachelor's,f,sourcing,1,33,3,7,0,0,70,0
444,Sales & Marketing,13,Bachelor's,m,other,2,32,1,6,0,0,45,0
445,Analytics,22,Master's & above,m,sourcing,1,35,1,3,0,0,86,0
446,Operations,4,Master's & above,m,other,1,41,5,12,1,0,61,0
447,Sales & Marketing,32,Bachelor's,f,other,1,27,1,4,0,0,53,0
448,Sales & Marketing,22,Bachelor's,m,sourcing,2,26,4,4,0,0,60,1
449,Operations,19,Master's & above,m,other,1,49,3,19,0,0,64,0
450,Sales & Marketing,2,Master's & above,f,sourcing,2,45,2,18,0,0,45,0
451,Sales & Marketing,14,Bachelor's,m,sourcing,1,28,4,2,0,0,46,0
452,Operations,11,Bachelor's,f,sourcing,1,33,5,4,1,0,58,0
453,Sales & Marketing,31,Bachelor's,m,sourcing,1,31,3,5,0,0,46,0
454,Sales & Marketing,2,Bachelor's,m,other,1,58,5,18,0,0,50,0
455,Sales & Marketing,20,Master's & above,m,other,1,37,4,9,1,0,49,0
456,Operations,32,Bachelor's,f,sourcing,1,42,3,7,1,0,59,0
457,Sales & Marketing,26,Bachelor's,f,other,4,29,3,4,0,0,51,0
458,Analytics,26,Master's & above,m,sourcing,1,35,4,8,0,0,84,0
459,Operations,27,Bachelor's,m,sourcing,1,28,4,2,0,0,58,0
460,Sales & Marketing,13,Bachelor's,m,other,1,37,4,2,1,0,64,1
461,HR,22,Bachelor's,f,other,1,27,3,1,0,0,45,0
462,Sales & Marketing,15,Master's & above,m,other,2,36,3,9,0,0,47,0
463,Technology,27,Master's & above,m,other,1,44,3,8,0,0,81,0
464,Sales & Marketing,2,Master's & above,m,other,1,57,4,16,0,0,47,0
465,HR,7,Master's & above,m,other,1,44,3,6,0,0,53,0
466,Operations,7,Bachelor's,m,other,1,41,3,3,0,0,56,0
467,Technology,31,Bachelor's,m,other,1,48,1,8,0,0,83,0
468,Technology,22,Bachelor's,m,referred,1,31,4,4,0,0,78,0
469,Sales & Marketing,12,Bachelor's,f,sourcing,1,26,3,2,0,0,48,0
470,Sales & Marketing,31,Master's & above,m,other,1,33,2,4,0,0,57,0
471,R&D,22,Bachelor's,m,other,3,28,3,4,1,1,86,0
472,Sales & Marketing,7,Bachelor's,m,sourcing,3,50,3,7,0,0,51,0
473,Operations,22,Master's & above,f,sourcing,1,40,4,4,1,0,57,0
474,Operations,29,Bachelor's,f,other,1,29,3,3,0,0,59,0
475,Sales & Marketing,16,Bachelor's,m,other,2,27,3,2,0,0,48,0
476,Sales & Marketing,13,Bachelor's,f,sourcing,1,33,5,7,1,0,50,0
477,Operations,3,Master's & above,m,other,1,41,3,7,0,0,56,0
478,Sales & Marketing,2,Bachelor's,m,sourcing,1,44,3,16,0,0,47,0
479,Technology,4,Master's & above,m,other,1,34,3,8,0,0,79,0
480,Sales & Marketing,7,Bachelor's,m,other,1,42,4,10,1,0,52,0
481,Operations,22,Bachelor's,m,other,1,30,3,7,0,0,60,0
482,Technology,24,Master's & above,m,sourcing,3,34,4,9,1,0,79,0
483,Operations,8,Master's & above,f,other,1,40,1,4,1,1,64,0
484,Analytics,26,Master's & above,m,sourcing,1,40,4,7,0,0,84,0
485,Operations,10,Bachelor's,m,other,1,28,4,1,0,0,62,0
486,Sales & Marketing,22,Master's & above,m,sourcing,1,44,3,16,1,0,47,0
487,HR,7,Master's & above,f,sourcing,1,37,3,2,1,0,51,0
488,Sales & Marketing,23,Master's & above,m,other,1,37,3,10,0,0,43,0
489,Sales & Marketing,10,Master's & above,m,other,1,40,1,11,0,0,50,0
490,Analytics,11,Master's & above,m,other,1,33,5,5,1,0,79,0
491,Technology,13,Bachelor's,f,sourcing,1,41,2,2,1,1,75,0
492,Operations,15,Bachelor's,m,sourcing,1,34,5,5,1,0,65,0
493,Sales & Marketing,23,Bachelor's,m,sourcing,1,31,5,5,0,0,46,0
494,Sales & Marketing,4,Bachelor's,f,sourcing,1,35,5,6,1,1,54,0
495,R&D,31,Master's & above,m,other,1,33,1,2,0,0,87,0
496,Procurement,2,Bachelor's,f,other,1,31,4,4,1,0,69,0
497,Sales & Marketing,8,Master's & above,m,sourcing,1,31,5,6,0,0,47,0
498,Sales & Marketing,15,Bachelor's,m,sourcing,2,34,1,5,0,0,52,0
499,Sales & Marketing,14,Bachelor's,m,sourcing,1,30,1,6,0,0,51,0
500,Sales & Marketing,13,Bachelor's,m,other,1,36,2,3,0,0,52,0
501,Sales & Marketing,22,Master's & above,m,other,1,43,5,14,0,0,48,0
502,Sales & Marketing,8,Bachelor's,f,other,1,31,3,3,0,0,47,0
503,Operations,22,Bachelor's,m,sourcing,1,30,4,4,0,0,59,0
504,Analytics,22,Bachelor's,m,other,1,28,1,6,1,0,81,0
505,Analytics,26,Bachelor's,m,other,1,38,5,4,0,0,85,0
506,Procurement,2,Master's & above,f,other,2,38,2,5,0,0,68,0
507,Sales & Marketing,26,Bachelor's,m,other,2,29,3,3,0,0,50,0
508,Sales & Marketing,2,Bachelor's,f,other,1,59,5,18,0,0,48,0
509,Analytics,32,Bachelor's,m,other,1,30,4,2,1,0,84,0
510,Operations,33,Master's & above,m,other,1,40,3,13,0,0,57,0
511,Sales & Marketing,26,Bachelor's,m,sourcing,3,33,3,3,0,0,48,0
512,Technology,1,Master's & above,m,other,1,30,2,4,0,0,78,0
513,Sales & Marketing,13,Master's & above,m,other,1,49,1,12,0,0,55,0
514,Sales & Marketing,2,Bachelor's,f,other,1,33,3,10,0,0,45,0
515,Operations,31,Bachelor's,m,other,1,25,3,4,1,0,65,0
516,Operations,14,Master's & above,f,sourcing,1,40,3,6,0,0,59,0
517,Sales & Marketing,6,Bachelor's,m,sourcing,2,37,2,3,0,0,47,0
518,Sales & Marketing,22,Bachelor's,m,other,1,27,5,5,0,0,52,0
519,Sales & Marketing,26,Master's & above,m,sourcing,1,39,4,4,0,0,46,0
520,Sales & Marketing,15,Bachelor's,m,other,1,33,2,2,0,0,47,0
521,Analytics,10,Master's & above,m,sourcing,1,33,5,6,1,0,86,0
522,Sales & Marketing,2,Master's & above,m,other,1,50,5,18,1,0,53,1
523,Sales & Marketing,19,Bachelor's,m,other,1,48,3,4,1,0,47,0
524,Procurement,7,Bachelor's,m,sourcing,1,47,1,16,0,0,70,0
525,Procurement,2,Bachelor's,f,other,1,32,1,3,1,0,69,0
526,Analytics,31,Bachelor's,f,sourcing,1,29,1,2,0,0,82,0
527,Operations,7,Bachelor's,m,other,1,31,3,7,1,0,60,0
528,Legal,2,Master's & above,f,sourcing,1,42,4,13,0,0,57,0
529,Analytics,9,Master's & above,m,sourcing,1,29,5,4,0,0,85,0
530,Operations,22,Bachelor's,f,other,2,33,5,6,0,0,70,1
531,Sales & Marketing,1,Master's & above,m,other,1,34,5,3,1,0,53,0
532,Procurement,2,Bachelor's,m,sourcing,3,26,3,4,0,0,70,0
533,Finance,30,Bachelor's,m,sourcing,1,29,3,8,1,0,63,0
534,HR,7,Master's & above,f,sourcing,1,35,5,7,1,0,48,0
535,Technology,2,Bachelor's,f,sourcing,3,30,3,6,0,0,81,0
536,R&D,26,Bachelor's,m,other,1,29,3,3,0,0,84,0
537,HR,22,Bachelor's,m,other,1,29,3,5,0,0,55,0
538,Operations,8,Bachelor's,m,other,1,30,5,3,1,0,57,0
539,Sales & Marketing,9,Bachelor's,m,other,1,33,5,3,0,0,48,0
540,Analytics,7,Master's & above,m,sourcing,1,50,3,16,0,0,90,0
541,Sales & Marketing,31,Bachelor's,m,other,1,34,3,4,0,0,50,0
542,Sales & Marketing,22,Bachelor's,m,other,1,39,5,11,0,0,49,0
543,Sales & Marketing,26,Master's & above,m,sourcing,1,47,2,15,0,0,51,0
544,Technology,22,Bachelor's,m,other,3,29,4,6,0,0,79,0
545,Technology,2,Bachelor's,f,sourcing,1,41,2,11,0,0,82,0
546,Sales & Marketing,26,Bachelor's,m,other,1,42,5,7,0,0,46,0
547,Finance,2,Master's & above,m,other,2,57,4,7,1,0,58,0
548,Technology,7,Bachelor's,m,referred,1,30,3,2,0,0,79,0
549,Finance,14,Master's & above,m,other,1,34,1,5,0,0,56,0
550,Operations,15,Bachelor's,m,sourcing,2,38,4,2,0,0,64,0
551,Sales & Marketing,24,Bachelor's,m,sourcing,1,34,4,7,0,0,48,0
552,Analytics,7,Bachelor's,m,other,1,30,3,6,1,0,85,0
553,Procurement,27,Master's & above,f,sourcing,1,32,3,7,1,1,90,1
554,Legal,2,Master's & above,m,other,1,58,4,3,0,0,58,0
555,Analytics,22,Bachelor's,m,other,2,33,3,8,0,0,87,0
556,Finance,28,Master's & above,m,other,2,31,3,9,0,0,61,0
557,Sales & Marketing,15,Master's & above,m,other,1,48,4,16,0,0,51,0
558,R&D,22,Bachelor's,m,sourcing,1,26,3,2,1,0,85,0
559,Sales & Marketing,2,Master's & above,m,other,1,45,3,3,1,0,49,0
560,Sales & Marketing,20,Bachelor's,f,other,1,28,4,3,1,0,49,1
561,Operations,22,Bachelor's,m,other,2,38,4,5,1,0,57,0
562,Sales & Marketing,14,Bachelor's,m,sourcing,1,36,3,4,1,0,54,0
563,Analytics,22,Bachelor's,m,sourcing,1,38,5,4,1,0,85,0
564,Technology,27,Master's & above,f,sourcing,1,39,1,10,0,0,80,0
565,Operations,7,Bachelor's,m,sourcing,2,26,4,4,0,0,60,0
566,Sales & Marketing,23,Bachelor's,m,other,1,35,3,8,0,0,49,0
567,Operations,6,Bachelor's,f,other,2,31,4,5,0,0,61,0
568,Sales & Marketing,1,Master's & above,m,sourcing,1,41,3,11,0,0,49,0
569,Operations,2,Master's & above,m,other,1,44,3,11,0,0,54,0
570,Legal,2,Bachelor's,f,other,1,27,5,3,0,0,57,0
571,Procurement,26,Bachelor's,m,other,2,35,5,8,1,0,70,1
572,Procurement,7,Bachelor's,m,other,2,32,5,7,1,0,66,1
573,Sales & Marketing,31,Bachelor's,f,other,2,25,3,2,0,0,53,0
574,Technology,7,Master's & above,m,sourcing,4,48,3,6,0,0,76,0
575,Finance,22,Bachelor's,m,sourcing,1,26,4,2,1,0,61,0
576,Operations,27,Bachelor's,m,sourcing,1,43,3,15,0,0,56,0
577,Sales & Marketing,15,Bachelor's,m,sourcing,1,43,4,6,0,0,53,0
578,Sales & Marketing,31,Bachelor's,m,other,2,31,1,6,0,0,48,0
579,Technology,7,Master's & above,f,other,2,40,4,12,1,0,82,0
580,Sales & Marketing,13,Master's & above,m,other,1,44,5,3,0,0,43,0
581,Sales & Marketing,22,Bachelor's,m,other,1,36,1,9,0,0,52,0
582,Analytics,2,Master's & above,m,sourcing,1,47,1,18,0,0,86,0
583,Technology,10,Bachelor's,m,sourcing,1,33,3,7,0,0,80,0
584,Legal,22,Bachelor's,f,sourcing,1,29,3,2,0,0,60,0
585,Procurement,15,Bachelor's,m,other,1,31,2,4,0,0,81,1
586,Technology,33,Bachelor's,f,other,1,36,3,9,0,0,74,0
587,Procurement,4,Master's & above,f,sourcing,1,39,4,10,1,0,71,1
588,Procurement,17,Bachelor's,f,other,2,38,4,4,1,0,68,0
589,Procurement,2,Bachelor's,m,other,1,33,4,6,0,0,68,0
590,Technology,31,Bachelor's,m,other,1,27,3,4,0,0,77,0
591,Operations,2,Bachelor's,m,other,1,38,5,9,1,0,57,0
592,Sales & Marketing,24,Master's & above,m,other,1,39,1,4,0,0,48,0
593,Technology,14,Bachelor's,m,other,1,29,3,4,0,0,79,0
594,Sales & Marketing,12,Bachelor's,m,other,1,37,3,2,1,0,95,1
595,Technology,22,Bachelor's,m,other,2,32,4,6,0,0,84,0
596,Sales & Marketing,2,Master's & above,m,sourcing,1,48,1,7,0,0,52,0
597,Analytics,13,Bachelor's,m,other,1,30,3,6,0,0,83,0
598,Procurement,8,Master's & above,f,sourcing,1,32,5,8,1,0,68,1
599,Sales & Marketing,19,Bachelor's,m,other,2,29,3,2,0,0,50,0
600,Technology,7,Bachelor's,f,other,1,31,4,2,1,0,79,0
601,Procurement,2,Bachelor's,f,other,1,29,4,5,1,0,68,0
602,Operations,2,Bachelor's,m,other,1,34,5,9,1,0,59,0
603,Sales & Marketing,2,Bachelor's,m,other,1,56,4,12,0,0,48,0
604,Operations,2,Master's & above,m,sourcing,3,39,3,2,0,0,62,0
605,Procurement,4,Master's & above,m,sourcing,1,42,3,14,1,0,70,0
606,Legal,22,Master's & above,m,other,3,34,1,6,0,0,54,0
607,Analytics,22,Bachelor's,m,other,1,34,3,2,1,0,82,0
608,Sales & Marketing,2,Master's & above,m,referred,1,32,3,4,1,0,51,0
609,Sales & Marketing,9,Bachelor's,m,other,1,25,3,3,0,0,52,0
610,Sales & Marketing,13,Bachelor's,m,sourcing,1,51,3,13,0,0,53,0
611,Procurement,8,Master's & above,f,sourcing,1,31,3,4,0,0,73,0
612,Operations,2,Bachelor's,m,sourcing,1,40,4,6,0,0,60,0
613,Technology,27,Bachelor's,f,sourcing,1,27,3,6,0,0,79,0
614,Technology,13,Bachelor's,m,sourcing,1,27,3,3,1,0,87,1
615,Sales & Marketing,13,Bachelor's,m,other,1,35,5,9,1,0,51,0
616,Sales & Marketing,2,Master's & above,m,sourcing,1,39,4,10,0,0,48,0
617,Technology,26,Bachelor's,m,sourcing,1,28,2,5,0,0,77,0
618,Operations,29,Bachelor's,f,sourcing,1,35,1,8,0,0,62,0
619,Operations,11,Bachelor's,m,sourcing,1,38,5,5,0,0,54,0
620,Procurement,7,Bachelor's,m,sourcing,2,30,4,7,0,0,71,0
621,Procurement,2,Bachelor's,f,other,1,31,5,2,1,0,70,1
622,Sales & Marketing,29,Bachelor's,m,other,1,30,5,6,0,0,49,0
623,Sales & Marketing,14,Bachelor's,m,other,1,59,3,11,0,0,65,1
624,Operations,19,Bachelor's,m,sourcing,2,36,3,5,1,0,58,1
625,Procurement,15,Bachelor's,f,sourcing,1,30,4,2,0,0,74,0
626,Operations,21,Bachelor's,m,other,1,27,5,4,0,0,63,0
627,Technology,13,Bachelor's,f,sourcing,1,39,4,10,0,0,79,0
628,Sales & Marketing,2,Master's & above,f,sourcing,1,59,4,16,0,0,47,0
629,Sales & Marketing,17,Bachelor's,m,sourcing,1,39,3,7,1,0,55,0
630,Sales & Marketing,26,Bachelor's,m,other,1,46,3,4,0,0,52,0
631,Analytics,11,Bachelor's,m,sourcing,1,30,5,5,1,0,83,0
632,Sales & Marketing,6,Bachelor's,f,sourcing,1,34,1,7,0,0,52,0
633,Procurement,29,Bachelor's,m,other,1,35,5,7,1,0,69,1
634,Finance,2,Master's & above,m,other,1,55,1,16,0,0,57,0
635,Operations,2,Bachelor's,f,other,1,32,5,5,1,0,56,0
636,Operations,22,Master's & above,m,other,3,35,4,4,1,0,54,1
637,Procurement,2,Bachelor's,m,other,1,41,3,11,1,0,66,0
638,Finance,2,Bachelor's,f,sourcing,1,41,5,4,1,0,60,0
639,Legal,7,Bachelor's,m,other,1,28,5,2,1,0,62,0
640,HR,2,Master's & above,m,other,1,40,3,12,0,0,46,0
641,Operations,3,Master's & above,f,other,1,35,4,7,1,0,61,1
642,Sales & Marketing,21,Bachelor's,f,other,1,30,2,6,0,0,52,0
643,Procurement,11,Bachelor's,m,other,1,32,3,5,0,0,72,0
644,Sales & Marketing,13,Master's & above,m,other,1,45,1,2,0,0,45,0
645,Sales & Marketing,21,Bachelor's,m,other,1,31,1,2,0,0,48,0
646,Sales & Marketing,2,Master's & above,f,other,1,41,5,8,1,0,51,0
647,Sales & Marketing,2,Master's & above,f,other,1,41,5,9,0,0,64,1
648,Operations,27,Bachelor's,m,sourcing,1,35,3,6,1,0,64,0
649,Procurement,26,Bachelor's,m,sourcing,2,28,5,1,0,0,71,0
650,Sales & Marketing,13,Master's & above,m,sourcing,1,41,4,10,0,0,51,0
651,Sales & Marketing,15,Bachelor's,f,other,1,31,4,3,0,0,50,0
652,Operations,19,Bachelor's,m,sourcing,1,41,3,12,0,0,59,0
653,Sales & Marketing,29,Bachelor's,m,other,1,30,4,6,0,0,47,0
654,Sales & Marketing,29,Bachelor's,m,sourcing,2,27,1,2,1,0,46,1
655,Technology,7,Bachelor's,f,sourcing,1,48,3,3,0,0,78,0
656,HR,7,Bachelor's,m,other,1,45,5,18,1,0,48,0
657,Technology,4,Master's & above,m,other,1,39,1,10,0,0,77,0
658,Finance,28,Bachelor's,m,other,1,28,1,3,1,0,56,0
659,Technology,24,Bachelor's,m,other,1,30,2,7,0,0,81,0
660,Procurement,2,Master's & above,m,other,1,42,4,4,0,0,73,0
661,Technology,5,Bachelor's,m,other,1,26,1,3,0,0,81,0
662,HR,27,Bachelor's,m,sourcing,1,30,2,6,0,0,45,0
663,Sales & Marketing,5,Master's & above,m,sourcing,2,43,1,13,0,0,50,0
664,Operations,2,Bachelor's,m,sourcing,1,57,3,14,0,0,61,0
665,Technology,10,Bachelor's,f,other,1,29,3,2,1,0,83,0
666,Sales & Marketing,34,Bachelor's,m,sourcing,1,36,1,10,0,0,48,0
667,Technology,2,Bachelor's,f,other,1,38,2,3,0,0,77,0
668,Operations,24,Bachelor's,f,sourcing,1,32,3,7,1,0,69,0
669,Analytics,13,Bachelor's,m,other,1,39,1,8,0,0,85,0
670,Operations,2,Bachelor's,f,other,1,32,5,6,1,0,54,1
671,Technology,2,Below Secondary,f,other,2,20,5,2,1,0,79,0
672,HR,2,Master's & above,m,other,1,56,4,18,0,0,47,0
673,Technology,22,Bachelor's,m,other,1,31,1,8,0,0,81,0
674,Operations,26,Bachelor's,m,sourcing,1,26,4,3,0,0,60,0
675,Procurement,7,Master's & above,f,other,1,34,5,4,0,0,65,0
676,Operations,2,Bachelor's,f,sourcing,1,42,4,11,0,0,58,0
677,Procurement,13,Master's & above,m,sourcing,1,31,3,7,0,0,72,0
678,Procurement,22,Bachelor's,m,other,3,31,1,2,0,0,64,0
679,Operations,2,Bachelor's,f,sourcing,1,50,3,20,1,0,61,1
680,Sales & Marketing,10,Master's & above,f,other,1,38,2,8,0,0,46,0
681,Sales & Marketing,2,Bachelor's,f,referred,1,31,5,2,0,0,52,0
682,Procurement,10,Master's & above,m,other,1,35,3,8,0,0,70,0
683,Procurement,16,Bachelor's,m,other,4,26,1,2,0,0,72,0
684,Procurement,17,Bachelor's,f,other,1,36,5,7,1,0,68,0
685,Procurement,2,Bachelor's,m,other,3,36,1,4,0,0,68,0
686,Analytics,22,Master's & above,m,other,2,31,4,9,0,0,78,0
687,Sales & Marketing,25,Bachelor's,m,sourcing,2,31,1,2,0,0,51,0
688,Sales & Marketing,20,Master's & above,m,other,1,39,1,8,0,0,51,0
689,Analytics,7,Master's & above,m,other,2,42,3,2,1,0,82,0
690,Procurement,23,Master's & above,m,sourcing,1,41,5,6,0,0,72,0
691,Operations,12,Bachelor's,f,sourcing,1,44,5,6,1,0,57,0
692,Procurement,4,Bachelor's,f,other,1,33,3,3,0,0,69,0
693,Analytics,22,Bachelor's,m,sourcing,3,30,5,2,1,0,83,0
694,Sales & Marketing,2,Bachelor's,f,sourcing,3,46,1,17,0,0,46,0
695,Sales & Marketing,27,Bachelor's,m,sourcing,1,37,1,8,0,0,50,0
696,Sales & Marketing,2,Bachelor's,f,other,1,32,2,9,1,0,50,0
697,Technology,22,Master's & above,m,other,1,32,3,3,0,0,77,0
698,Operations,15,Master's & above,f,other,1,49,3,6,0,0,59,0
699,Sales & Marketing,2,Master's & above,m,other,2,35,3,8,0,0,44,0
700,Sales & Marketing,12,Bachelor's,f,sourcing,1,30,5,5,0,0,50,0
701,Operations,2,Bachelor's,f,other,1,41,5,7,0,0,61,0
702,Sales & Marketing,7,Bachelor's,m,other,1,33,5,7,1,0,47,1
703,Sales & Marketing,31,Bachelor's,m,other,1,32,5,6,0,0,44,0
704,HR,11,Bachelor's,m,other,1,34,3,3,0,0,57,0
705,R&D,2,Master's & above,m,other,1,32,1,7,0,0,82,0
706,Operations,22,Bachelor's,m,referred,1,28,5,4,1,0,57,0
707,Finance,2,Bachelor's,m,sourcing,1,41,3,6,1,0,58,0
708,Sales & Marketing,16,Bachelor's,f,sourcing,1,40,3,9,0,0,48,0
709,Sales & Marketing,11,Bachelor's,m,other,1,27,5,2,1,0,51,0
710,Procurement,16,Master's & above,m,other,1,42,2,5,1,0,69,0
711,Procurement,22,Master's & above,m,sourcing,1,32,5,3,1,0,65,0
712,Sales & Marketing,7,Master's & above,m,other,1,36,1,5,0,0,51,0
713,Procurement,22,Master's & above,f,other,1,36,1,4,0,0,71,0
714,Sales & Marketing,3,Bachelor's,m,sourcing,1,28,5,6,1,0,50,0
715,Procurement,2,Master's & above,m,other,1,53,3,21,0,0,67,0
716,Sales & Marketing,23,Master's & above,m,sourcing,1,40,2,6,0,0,53,0
717,Sales & Marketing,16,Bachelor's,m,referred,1,33,3,10,0,0,50,0
718,Finance,26,Bachelor's,m,other,3,25,3,4,0,0,57,0
719,Sales & Marketing,22,Bachelor's,m,other,4,28,3,3,0,0,56,0
720,Analytics,22,Master's & above,m,other,1,33,4,6,1,0,85,0
721,Procurement,22,Bachelor's,m,sourcing,4,27,4,1,1,0,83,1
722,Analytics,22,Bachelor's,f,sourcing,1,28,3,2,0,0,84,0
723,Procurement,2,Bachelor's,f,sourcing,1,40,5,4,1,0,68,0
724,HR,2,Bachelor's,m,other,1,25,5,4,1,0,53,0
725,Technology,19,Bachelor's,m,sourcing,1,33,3,9,0,0,85,0
726,Operations,22,Bachelor's,m,sourcing,1,46,4,18,1,0,62,0
727,Finance,2,Bachelor's,m,sourcing,2,36,4,11,0,0,61,0
728,HR,31,Master's & above,f,sourcing,1,34,5,7,1,0,50,0
729,Sales & Marketing,22,Bachelor's,m,sourcing,1,33,3,8,0,0,54,0
730,Procurement,2,Master's & above,f,other,1,37,3,3,0,0,72,0
731,Analytics,22,Master's & above,m,sourcing,1,30,5,7,1,0,84,0
732,Sales & Marketing,10,Bachelor's,m,other,1,33,2,7,0,0,52,0
733,Procurement,7,Master's & above,f,sourcing,1,41,2,9,0,0,70,0
734,Operations,10,Bachelor's,m,other,1,31,3,3,0,0,62,0
735,R&D,26,Bachelor's,m,other,1,34,5,3,0,0,81,0
